"timestamp","value","state_context"
"2026-02-03 22:11:05.912+00","16","CYCLE_COUNT"
"2026-02-03 22:11:15.429+00","17","CYCLE_COUNT"
"2026-02-03 22:11:27.954+00","18","CYCLE_COUNT"
"2026-02-03 22:11:37.972+00","19","CYCLE_COUNT"
"2026-02-03 22:11:52.498+00","20","CYCLE_COUNT"
"2026-02-03 22:12:01.513+00","21","CYCLE_COUNT"
"2026-02-03 22:12:10.531+00","22","CYCLE_COUNT"
"2026-02-03 22:12:20.049+00","23","CYCLE_COUNT"
"2026-02-03 22:12:32.572+00","24","CYCLE_COUNT"
"2026-02-03 22:12:42.09+00","25","CYCLE_COUNT"
"2026-02-03 22:12:53.112+00","26","CYCLE_COUNT"
"2026-02-03 22:13:04.13+00","27","CYCLE_COUNT"
"2026-02-03 22:13:16.654+00","28","CYCLE_COUNT"
"2026-02-03 22:13:25.67+00","29","CYCLE_COUNT"
"2026-02-03 22:13:40.699+00","30","CYCLE_COUNT"
"2026-02-03 22:13:51.218+00","31","CYCLE_COUNT"
"2026-02-03 22:13:59.232+00","32","CYCLE_COUNT"
"2026-02-03 22:14:08.753+00","33","CYCLE_COUNT"
"2026-02-03 22:14:20.773+00","34","CYCLE_COUNT"
"2026-02-03 22:14:31.791+00","35","CYCLE_COUNT"
"2026-02-03 22:14:42.81+00","36","CYCLE_COUNT"
"2026-02-03 22:14:53.329+00","37","CYCLE_COUNT"
"2026-02-03 22:15:04.851+00","38","CYCLE_COUNT"
"2026-02-03 22:15:15.371+00","39","CYCLE_COUNT"
"2026-02-03 22:15:26.893+00","40","CYCLE_COUNT"
"2026-02-03 22:15:37.912+00","41","CYCLE_COUNT"
"2026-02-03 22:15:48.932+00","42","CYCLE_COUNT"
"2026-02-03 22:15:59.453+00","43","CYCLE_COUNT"
"2026-02-03 22:16:10.972+00","44","CYCLE_COUNT"
"2026-02-03 22:16:20.493+00","45","CYCLE_COUNT"
"2026-02-03 22:16:32.517+00","46","CYCLE_COUNT"
"2026-02-03 22:16:42.535+00","47","CYCLE_COUNT"
"2026-02-03 22:16:55.561+00","48","CYCLE_COUNT"
"2026-02-03 22:17:04.077+00","49","CYCLE_COUNT"
"2026-02-03 22:17:16.099+00","50","CYCLE_COUNT"
"2026-02-03 22:17:26.118+00","51","CYCLE_COUNT"
"2026-02-03 22:17:37.138+00","52","CYCLE_COUNT"
"2026-02-03 22:17:49.162+00","53","CYCLE_COUNT"
"2026-02-03 22:17:59.679+00","54","CYCLE_COUNT"
"2026-02-03 22:18:10.703+00","55","CYCLE_COUNT"
"2026-02-03 22:18:21.724+00","56","CYCLE_COUNT"
"2026-02-03 22:18:31.242+00","57","CYCLE_COUNT"
"2026-02-03 22:18:43.265+00","58","CYCLE_COUNT"
"2026-02-03 22:18:53.282+00","59","CYCLE_COUNT"
"2026-02-03 22:19:05.808+00","60","CYCLE_COUNT"
"2026-02-03 22:19:15.325+00","61","CYCLE_COUNT"
"2026-02-03 22:19:27.846+00","62","CYCLE_COUNT"
"2026-02-03 22:19:37.363+00","63","CYCLE_COUNT"
"2026-02-03 22:19:48.884+00","64","CYCLE_COUNT"
"2026-02-03 22:20:02.411+00","65","CYCLE_COUNT"
"2026-02-03 22:20:09.922+00","66","CYCLE_COUNT"
"2026-02-03 22:20:20.94+00","67","CYCLE_COUNT"
"2026-02-03 22:20:33.463+00","68","CYCLE_COUNT"
"2026-02-03 22:20:46.487+00","69","CYCLE_COUNT"
"2026-02-03 22:20:55.503+00","70","CYCLE_COUNT"
"2026-02-03 22:21:04.02+00","71","CYCLE_COUNT"
"2026-02-03 22:21:26.561+00","72","CYCLE_COUNT"
"2026-02-03 22:21:37.082+00","73","CYCLE_COUNT"
"2026-02-03 22:21:48.603+00","74","CYCLE_COUNT"
"2026-02-03 22:21:58.121+00","75","CYCLE_COUNT"
"2026-02-03 22:22:08.138+00","76","CYCLE_COUNT"
"2026-02-03 22:22:15.654+00","77","CYCLE_COUNT"
"2026-02-03 22:22:30.182+00","78","CYCLE_COUNT"
"2026-02-03 22:22:45.71+00","79","CYCLE_COUNT"
"2026-02-03 22:22:53.725+00","80","CYCLE_COUNT"
"2026-02-03 22:23:07.75+00","81","CYCLE_COUNT"
"2026-02-03 22:23:16.267+00","82","CYCLE_COUNT"
"2026-02-03 22:23:29.793+00","83","CYCLE_COUNT"
"2026-02-03 22:23:37.808+00","84","CYCLE_COUNT"
"2026-02-03 22:23:49.829+00","85","CYCLE_COUNT"
"2026-02-03 22:23:58.345+00","86","CYCLE_COUNT"
"2026-02-03 22:24:13.371+00","87","CYCLE_COUNT"
"2026-02-03 22:24:21.886+00","88","CYCLE_COUNT"
"2026-02-03 22:24:36.415+00","89","CYCLE_COUNT"
"2026-02-03 22:24:43.926+00","90","CYCLE_COUNT"
"2026-02-03 22:24:56.951+00","91","CYCLE_COUNT"
"2026-02-03 22:25:05.967+00","92","CYCLE_COUNT"
"2026-02-03 22:25:18.49+00","93","CYCLE_COUNT"
"2026-02-03 22:25:26.504+00","94","CYCLE_COUNT"
"2026-02-03 22:25:40.533+00","95","CYCLE_COUNT"
"2026-02-03 22:25:50.548+00","96","CYCLE_COUNT"
"2026-02-03 22:26:05.075+00","97","CYCLE_COUNT"
"2026-02-03 22:26:20.605+00","98","CYCLE_COUNT"
"2026-02-03 22:26:36.637+00","99","CYCLE_COUNT"
"2026-02-03 22:26:43.149+00","100","CYCLE_COUNT"
"2026-02-03 22:26:56.172+00","101","CYCLE_COUNT"
"2026-02-03 22:27:03.183+00","102","CYCLE_COUNT"
"2026-02-03 22:27:16.207+00","103","CYCLE_COUNT"
"2026-02-03 22:27:25.223+00","104","CYCLE_COUNT"
"2026-02-03 22:27:38.248+00","105","CYCLE_COUNT"
"2026-02-03 22:27:48.267+00","106","CYCLE_COUNT"
"2026-02-03 22:28:01.789+00","107","CYCLE_COUNT"
"2026-02-03 22:28:10.805+00","108","CYCLE_COUNT"
"2026-02-03 22:28:24.831+00","109","CYCLE_COUNT"
"2026-02-03 22:28:32.344+00","110","CYCLE_COUNT"
"2026-02-03 22:28:44.867+00","111","CYCLE_COUNT"
"2026-02-03 22:28:51.878+00","112","CYCLE_COUNT"
"2026-02-03 22:29:04.904+00","113","CYCLE_COUNT"
"2026-02-03 22:29:31.452+00","114","CYCLE_COUNT"
"2026-02-03 22:29:38.965+00","115","CYCLE_COUNT"
"2026-02-03 22:29:49.985+00","116","CYCLE_COUNT"
"2026-02-03 22:29:58+00","117","CYCLE_COUNT"
"2026-02-03 22:30:06.515+00","118","CYCLE_COUNT"
"2026-02-03 22:30:40.582+00","119","CYCLE_COUNT"
"2026-02-03 22:30:44.59+00","120","CYCLE_COUNT"
"2026-02-03 22:30:57.615+00","121","CYCLE_COUNT"
"2026-02-03 22:31:06.13+00","122","CYCLE_COUNT"
"2026-02-03 22:31:24.159+00","123","CYCLE_COUNT"
"2026-02-03 22:31:30.695+00","124","CYCLE_COUNT"
"2026-02-03 22:31:49.231+00","125","CYCLE_COUNT"
"2026-02-03 22:31:59.249+00","126","CYCLE_COUNT"
"2026-02-03 22:32:08.264+00","127","CYCLE_COUNT"
"2026-02-03 22:32:18.782+00","128","CYCLE_COUNT"
"2026-02-03 22:32:34.31+00","129","CYCLE_COUNT"
"2026-02-03 22:32:49.839+00","130","CYCLE_COUNT"
"2026-02-03 22:33:23.904+00","131","CYCLE_COUNT"
"2026-02-03 22:33:29.414+00","132","CYCLE_COUNT"
"2026-02-03 22:33:36.427+00","133","CYCLE_COUNT"
"2026-02-03 22:33:46.951+00","134","CYCLE_COUNT"
"2026-02-03 22:33:58.973+00","135","CYCLE_COUNT"
"2026-02-03 22:34:12.499+00","136","CYCLE_COUNT"
"2026-02-03 22:34:27.026+00","137","CYCLE_COUNT"
"2026-02-03 22:34:36.042+00","138","CYCLE_COUNT"
"2026-02-03 22:34:49.068+00","139","CYCLE_COUNT"
"2026-02-03 22:34:59.088+00","140","CYCLE_COUNT"
"2026-02-03 22:35:09.106+00","141","CYCLE_COUNT"
"2026-02-03 22:35:20.628+00","142","CYCLE_COUNT"
"2026-02-03 22:35:36.66+00","143","CYCLE_COUNT"
"2026-02-03 22:35:46.175+00","144","CYCLE_COUNT"
"2026-02-03 22:35:57.694+00","145","CYCLE_COUNT"
"2026-02-03 22:36:09.72+00","146","CYCLE_COUNT"
"2026-02-03 22:36:18.736+00","147","CYCLE_COUNT"
"2026-02-03 22:36:30.261+00","148","CYCLE_COUNT"
"2026-02-03 22:36:39.777+00","149","CYCLE_COUNT"
"2026-02-03 22:36:55.808+00","150","CYCLE_COUNT"
"2026-02-03 22:36:57.811+00","151","CYCLE_COUNT"
"2026-02-03 22:37:07.328+00","152","CYCLE_COUNT"
"2026-02-03 22:37:16.348+00","153","CYCLE_COUNT"
"2026-02-03 22:37:28.37+00","154","CYCLE_COUNT"
"2026-02-03 22:37:44.401+00","155","CYCLE_COUNT"
"2026-02-03 22:37:46.404+00","156","CYCLE_COUNT"
"2026-02-03 22:37:53.419+00","157","CYCLE_COUNT"
"2026-02-03 22:38:03.437+00","158","CYCLE_COUNT"
"2026-02-03 22:38:14.463+00","159","CYCLE_COUNT"
"2026-02-03 22:38:24.982+00","160","CYCLE_COUNT"
"2026-02-03 22:38:36.503+00","161","CYCLE_COUNT"
"2026-02-03 22:38:54.542+00","162","CYCLE_COUNT"
"2026-02-03 22:39:03.558+00","163","CYCLE_COUNT"
"2026-02-03 22:39:13.576+00","164","CYCLE_COUNT"
"2026-02-03 22:39:23.594+00","165","CYCLE_COUNT"
"2026-02-03 22:39:36.136+00","166","CYCLE_COUNT"
"2026-02-03 22:39:45.153+00","167","CYCLE_COUNT"
"2026-02-03 22:40:06.693+00","168","CYCLE_COUNT"
"2026-02-03 22:40:15.208+00","169","CYCLE_COUNT"
"2026-02-03 22:40:24.722+00","170","CYCLE_COUNT"
"2026-02-03 22:40:34.237+00","171","CYCLE_COUNT"
"2026-02-03 22:43:47.266+00","1","CYCLE_COUNT"
"2026-02-03 22:44:03.296+00","2","CYCLE_COUNT"
"2026-02-03 22:44:21.831+00","3","CYCLE_COUNT"
"2026-02-03 22:44:29.846+00","4","CYCLE_COUNT"
"2026-02-03 22:44:34.855+00","5","CYCLE_COUNT"
"2026-02-03 22:44:42.867+00","6","CYCLE_COUNT"
"2026-02-03 22:44:52.386+00","7","CYCLE_COUNT"
"2026-02-03 22:45:13.422+00","8","CYCLE_COUNT"
"2026-02-03 22:45:24.942+00","9","CYCLE_COUNT"
"2026-02-03 22:45:36.461+00","10","CYCLE_COUNT"
"2026-02-03 22:45:48.48+00","11","CYCLE_COUNT"
"2026-02-03 22:45:58.999+00","12","CYCLE_COUNT"
"2026-02-03 22:46:09.519+00","13","CYCLE_COUNT"
"2026-02-03 22:46:21.544+00","14","CYCLE_COUNT"
"2026-02-03 22:46:35.071+00","15","CYCLE_COUNT"
"2026-02-03 22:46:42.584+00","16","CYCLE_COUNT"
"2026-02-03 22:46:56.108+00","17","CYCLE_COUNT"
"2026-02-03 22:47:08.13+00","18","CYCLE_COUNT"
"2026-02-03 22:47:18.147+00","19","CYCLE_COUNT"
"2026-02-03 22:47:29.166+00","20","CYCLE_COUNT"
"2026-02-03 22:47:42.69+00","21","CYCLE_COUNT"
"2026-02-03 22:47:53.209+00","22","CYCLE_COUNT"
"2026-02-03 22:48:07.733+00","23","CYCLE_COUNT"
"2026-02-03 22:48:20.252+00","24","CYCLE_COUNT"
"2026-02-03 22:48:27.766+00","25","CYCLE_COUNT"
"2026-02-03 22:48:37.783+00","26","CYCLE_COUNT"
"2026-02-03 22:48:52.308+00","27","CYCLE_COUNT"
"2026-02-03 22:49:01.326+00","28","CYCLE_COUNT"
"2026-02-03 22:49:15.348+00","29","CYCLE_COUNT"
"2026-02-03 22:49:30.877+00","30","CYCLE_COUNT"
"2026-02-03 22:49:39.894+00","31","CYCLE_COUNT"
"2026-02-03 22:49:50.413+00","32","CYCLE_COUNT"
"2026-02-03 22:50:02.934+00","33","CYCLE_COUNT"
"2026-02-03 22:50:09.947+00","34","CYCLE_COUNT"
"2026-02-03 22:50:18.962+00","35","CYCLE_COUNT"
"2026-02-03 22:50:27.978+00","36","CYCLE_COUNT"
"2026-02-03 22:50:35.491+00","37","CYCLE_COUNT"
"2026-02-03 22:50:46.01+00","38","CYCLE_COUNT"
"2026-02-03 22:50:57.031+00","39","CYCLE_COUNT"
"2026-02-03 22:51:07.048+00","40","CYCLE_COUNT"
"2026-02-03 22:51:18.568+00","41","CYCLE_COUNT"
"2026-02-03 22:51:30.589+00","42","CYCLE_COUNT"
"2026-02-03 22:51:40.107+00","43","CYCLE_COUNT"
"2026-02-03 22:51:50.125+00","44","CYCLE_COUNT"
"2026-02-03 22:52:02.145+00","45","CYCLE_COUNT"
"2026-02-03 22:52:10.662+00","46","CYCLE_COUNT"
"2026-02-03 22:52:24.186+00","47","CYCLE_COUNT"
"2026-02-03 22:52:36.207+00","48","CYCLE_COUNT"
"2026-02-03 22:52:44.722+00","49","CYCLE_COUNT"
"2026-02-03 22:52:57.243+00","50","CYCLE_COUNT"
"2026-02-03 22:53:06.26+00","51","CYCLE_COUNT"
"2026-02-03 22:53:16.779+00","52","CYCLE_COUNT"
"2026-02-03 22:53:28.801+00","53","CYCLE_COUNT"
"2026-02-03 22:53:39.323+00","54","CYCLE_COUNT"
"2026-02-03 22:53:50.843+00","55","CYCLE_COUNT"
"2026-02-03 22:54:01.363+00","56","CYCLE_COUNT"
"2026-02-03 22:54:13.383+00","57","CYCLE_COUNT"
"2026-02-03 22:54:23.399+00","58","CYCLE_COUNT"
"2026-02-03 22:54:35.418+00","59","CYCLE_COUNT"
"2026-02-03 22:54:46.437+00","60","CYCLE_COUNT"
"2026-02-03 22:54:57.457+00","61","CYCLE_COUNT"
"2026-02-03 22:55:05.474+00","62","CYCLE_COUNT"
"2026-02-03 22:55:20.502+00","63","CYCLE_COUNT"
"2026-02-03 22:55:30.021+00","64","CYCLE_COUNT"
"2026-02-03 22:55:51.061+00","65","CYCLE_COUNT"
"2026-02-03 22:56:03.083+00","66","CYCLE_COUNT"
"2026-02-03 22:56:15.106+00","67","CYCLE_COUNT"
"2026-02-03 22:56:25.125+00","68","CYCLE_COUNT"
"2026-02-03 22:56:35.143+00","69","CYCLE_COUNT"
"2026-02-03 22:56:46.162+00","70","CYCLE_COUNT"
"2026-02-03 22:56:58.184+00","71","CYCLE_COUNT"
"2026-02-03 22:57:08.702+00","72","CYCLE_COUNT"
"2026-02-03 22:57:23.731+00","73","CYCLE_COUNT"
"2026-02-03 22:57:32.745+00","74","CYCLE_COUNT"
"2026-02-03 23:58:13.457+00","1","CYCLE_COUNT"
"2026-02-03 23:58:35.018+00","2","CYCLE_COUNT"
"2026-02-03 23:58:55.56+00","3","CYCLE_COUNT"
"2026-02-03 23:59:16.097+00","4","CYCLE_COUNT"
"2026-02-03 23:59:24.609+00","5","CYCLE_COUNT"
"2026-02-03 23:59:35.629+00","6","CYCLE_COUNT"
"2026-02-03 23:59:45.145+00","7","CYCLE_COUNT"
"2026-02-04 00:00:00.173+00","8","CYCLE_COUNT"
"2026-02-04 00:00:24.225+00","9","CYCLE_COUNT"
"2026-02-04 00:00:32.241+00","10","CYCLE_COUNT"
"2026-02-04 00:00:46.265+00","11","CYCLE_COUNT"
"2026-02-04 00:00:55.282+00","12","CYCLE_COUNT"
"2026-02-04 00:01:09.309+00","13","CYCLE_COUNT"
"2026-02-04 00:01:26.342+00","14","CYCLE_COUNT"
"2026-02-04 00:01:43.372+00","15","CYCLE_COUNT"
"2026-02-04 00:01:53.893+00","16","CYCLE_COUNT"
"2026-02-04 00:02:06.918+00","17","CYCLE_COUNT"
"2026-02-04 00:02:17.939+00","18","CYCLE_COUNT"
"2026-02-04 00:02:33.465+00","19","CYCLE_COUNT"
"2026-02-04 00:02:46.488+00","20","CYCLE_COUNT"
"2026-02-04 00:02:59.012+00","21","CYCLE_COUNT"
"2026-02-04 00:03:14.04+00","22","CYCLE_COUNT"
"2026-02-04 00:03:24.056+00","23","CYCLE_COUNT"
"2026-02-04 00:03:38.083+00","24","CYCLE_COUNT"
"2026-02-04 00:03:55.113+00","25","CYCLE_COUNT"
"2026-02-04 00:04:03.629+00","26","CYCLE_COUNT"
"2026-02-04 00:04:21.666+00","27","CYCLE_COUNT"
"2026-02-04 00:04:34.188+00","28","CYCLE_COUNT"
"2026-02-04 00:04:48.713+00","29","CYCLE_COUNT"
"2026-02-04 00:05:00.233+00","30","CYCLE_COUNT"
"2026-02-04 00:05:11.254+00","31","CYCLE_COUNT"
"2026-02-04 00:05:28.282+00","32","CYCLE_COUNT"
"2026-02-04 00:05:42.305+00","33","CYCLE_COUNT"
"2026-02-04 00:05:54.829+00","34","CYCLE_COUNT"
"2026-02-04 00:06:05.851+00","35","CYCLE_COUNT"
"2026-02-04 00:06:16.369+00","36","CYCLE_COUNT"
"2026-02-04 00:06:35.907+00","37","CYCLE_COUNT"
"2026-02-04 00:06:48.426+00","38","CYCLE_COUNT"
"2026-02-04 00:07:04.954+00","39","CYCLE_COUNT"
"2026-02-04 00:07:15.972+00","40","CYCLE_COUNT"
"2026-02-04 00:07:23.486+00","41","CYCLE_COUNT"
"2026-02-04 00:07:40.012+00","42","CYCLE_COUNT"
"2026-02-04 00:07:54.538+00","43","CYCLE_COUNT"
"2026-02-04 00:08:06.06+00","44","CYCLE_COUNT"
"2026-02-04 00:08:23.593+00","45","CYCLE_COUNT"
"2026-02-04 00:08:33.109+00","46","CYCLE_COUNT"
"2026-02-04 00:08:46.131+00","47","CYCLE_COUNT"
"2026-02-04 00:09:03.665+00","48","CYCLE_COUNT"
"2026-02-04 00:09:13.181+00","49","CYCLE_COUNT"
"2026-02-04 00:09:24.703+00","50","CYCLE_COUNT"
"2026-02-04 00:09:37.728+00","51","CYCLE_COUNT"
"2026-02-04 00:09:54.259+00","52","CYCLE_COUNT"
"2026-02-04 00:10:13.295+00","53","CYCLE_COUNT"
"2026-02-04 00:10:24.314+00","54","CYCLE_COUNT"
"2026-02-04 00:10:38.841+00","55","CYCLE_COUNT"
"2026-02-04 00:10:49.861+00","56","CYCLE_COUNT"
"2026-02-04 00:11:02.885+00","57","CYCLE_COUNT"
"2026-02-04 00:11:16.911+00","58","CYCLE_COUNT"
"2026-02-04 00:11:31.437+00","59","CYCLE_COUNT"
"2026-02-04 00:11:44.462+00","60","CYCLE_COUNT"
"2026-02-04 00:11:57.484+00","61","CYCLE_COUNT"
"2026-02-04 00:12:12.011+00","62","CYCLE_COUNT"
"2026-02-04 00:12:27.041+00","63","CYCLE_COUNT"
"2026-02-04 00:12:36.059+00","64","CYCLE_COUNT"
"2026-02-04 00:12:50.084+00","65","CYCLE_COUNT"
"2026-02-04 00:13:01.103+00","66","CYCLE_COUNT"
"2026-02-04 00:13:15.635+00","67","CYCLE_COUNT"
"2026-02-04 00:13:25.658+00","68","CYCLE_COUNT"
"2026-02-04 00:13:34.674+00","69","CYCLE_COUNT"
"2026-02-04 00:13:46.194+00","70","CYCLE_COUNT"
"2026-02-04 00:13:55.208+00","71","CYCLE_COUNT"
"2026-02-04 00:14:07.232+00","72","CYCLE_COUNT"
"2026-02-04 00:14:18.751+00","73","CYCLE_COUNT"
"2026-02-04 00:14:33.78+00","74","CYCLE_COUNT"
"2026-02-04 00:14:43.299+00","75","CYCLE_COUNT"
"2026-02-04 00:14:53.314+00","76","CYCLE_COUNT"
"2026-02-04 00:15:02.833+00","77","CYCLE_COUNT"
"2026-02-04 00:15:17.36+00","78","CYCLE_COUNT"
"2026-02-04 00:15:29.383+00","79","CYCLE_COUNT"
"2026-02-04 00:15:43.408+00","80","CYCLE_COUNT"
"2026-02-04 00:15:55.433+00","81","CYCLE_COUNT"
"2026-02-04 00:16:02.947+00","82","CYCLE_COUNT"
"2026-02-04 00:16:14.97+00","83","CYCLE_COUNT"
"2026-02-04 00:16:26.489+00","84","CYCLE_COUNT"
"2026-02-04 00:16:37.007+00","85","CYCLE_COUNT"
"2026-02-04 00:16:54.543+00","86","CYCLE_COUNT"
"2026-02-04 00:17:03.56+00","87","CYCLE_COUNT"
"2026-02-04 00:17:13.578+00","88","CYCLE_COUNT"
"2026-02-04 00:17:24.099+00","89","CYCLE_COUNT"
"2026-02-04 00:17:34.619+00","90","CYCLE_COUNT"
"2026-02-04 00:17:43.632+00","91","CYCLE_COUNT"
"2026-02-04 00:18:04.669+00","92","CYCLE_COUNT"
"2026-02-04 00:18:12.685+00","93","CYCLE_COUNT"
"2026-02-04 00:18:26.209+00","94","CYCLE_COUNT"
"2026-02-04 00:18:35.226+00","95","CYCLE_COUNT"
"2026-02-04 00:18:47.75+00","96","CYCLE_COUNT"
"2026-02-04 00:18:58.291+00","97","CYCLE_COUNT"
"2026-02-04 00:19:16.323+00","98","CYCLE_COUNT"
"2026-02-04 00:19:25.84+00","99","CYCLE_COUNT"
"2026-02-04 00:19:38.864+00","100","CYCLE_COUNT"
"2026-02-04 00:19:47.379+00","101","CYCLE_COUNT"
"2026-02-04 00:19:59.902+00","102","CYCLE_COUNT"
"2026-02-04 00:20:07.415+00","103","CYCLE_COUNT"
"2026-02-04 00:20:26.451+00","104","CYCLE_COUNT"
"2026-02-04 00:20:34.967+00","105","CYCLE_COUNT"
"2026-02-04 00:20:46.489+00","106","CYCLE_COUNT"
"2026-02-04 00:20:57.01+00","107","CYCLE_COUNT"
"2026-02-04 00:21:10.03+00","108","CYCLE_COUNT"
"2026-02-04 00:21:20.05+00","109","CYCLE_COUNT"
"2026-02-04 00:21:37.08+00","110","CYCLE_COUNT"
"2026-02-04 00:21:46.096+00","111","CYCLE_COUNT"
"2026-02-04 00:22:00.121+00","112","CYCLE_COUNT"
"2026-02-04 00:22:10.639+00","113","CYCLE_COUNT"
"2026-02-04 00:22:19.654+00","114","CYCLE_COUNT"
"2026-02-04 00:22:33.182+00","115","CYCLE_COUNT"
"2026-02-04 00:22:46.707+00","116","CYCLE_COUNT"
"2026-02-04 00:23:01.735+00","117","CYCLE_COUNT"
"2026-02-04 00:23:11.754+00","118","CYCLE_COUNT"
"2026-02-04 00:23:23.276+00","119","CYCLE_COUNT"
"2026-02-04 00:23:31.786+00","120","CYCLE_COUNT"
"2026-02-04 00:23:44.309+00","121","CYCLE_COUNT"
"2026-02-04 00:25:08.428+00","1","CYCLE_COUNT"
"2026-02-04 00:25:33.01+00","2","CYCLE_COUNT"
"2026-02-04 00:25:43.529+00","3","CYCLE_COUNT"
"2026-02-04 00:25:51.041+00","4","CYCLE_COUNT"
"2026-02-04 00:26:00.557+00","5","CYCLE_COUNT"
